Date,Open,High,Low,Close,Volume
2021-09-23 00:00:00-04:00,107.97604336882664,107.97604336882664,106.702148647781,107.25601959228516,5484700
2021-09-24 00:00:00-04:00,107.08061836889561,107.5975570314757,106.64675611590401,106.74829864501953,4455900
2021-09-27 00:00:00-04:00,106.80369771835846,107.60680500280944,106.16675736163312,107.21910095214844,5198800
2021-09-28 00:00:00-04:00,105.53903799752136,106.19444444512287,103.24972491845604,103.29588317871094,9792300
2021-09-29 00:00:00-04:00,103.66515956725696,104.1728653702058,102.48357394839505,103.03744506835938,6522400
2021-09-30 00:00:00-04:00,103.78512537952079,104.63438380746481,103.06510162353516,103.06510162353516,6433400
2021-10-01 00:00:00-04:00,103.38821062928692,103.66514615343482,101.81892810648327,102.98204040527344,5315200
2021-10-04 00:00:00-04:00,102.46509558892636,102.86203272742279,100.17578224632223,100.63733673095703,8514500
2021-10-05 00:00:00-04:00,101.35736640118022,101.8650721024011,100.82196151530007,100.85888671875,8039600
2021-10-06 00:00:00-04:00,100.10193918774188,101.0988915251057,99.30806490831857,100.93273162841797,7553600
2021-10-07 00:00:00-04:00,102.46510861716108,103.12051522354464,101.99432101100037,102.30818176269531,7821900
2021-10-08 00:00:00-04:00,102.44665858762956,102.52973503224241,101.08968698350712,101.57893371582031,5143400
2021-10-11 00:00:00-04:00,101.61580731549124,103.12047196004953,101.44964746789654,101.78196716308594,5318500
2021-10-12 00:00:00-04:00,101.9758496573661,102.49278842999776,100.21270813351336,100.80349731445312,9294600
2021-10-13 00:00:00-04:00,100.91425857618766,101.58813113133522,100.5727057684058,101.52351379394531,7845100
2021-10-14 00:00:00-04:00,105.36364986877584,105.9175138033049,102.61278927541798,103.90513610839844,16930500
2021-10-15 00:00:00-04:00,105.95442414381708,106.11135094541723,104.27436645381992,106.02827453613281,11558800
2021-10-18 00:00:00-04:00,104.69901466021665,106.48061520251986,104.69901466021665,106.47138214111328,6773800
2021-10-19 00:00:00-04:00,106.89601706507757,107.98528588575704,106.73908319425223,107.9668197631836,5406100
2021-10-20 00:00:00-04:00,107.89297512649793,108.03144288215248,106.66524553469296,106.70216369628906,8205800
2021-10-21 00:00:00-04:00,106.1667720869486,107.40373481331798,105.7975270643973,107.34835052490234,4640300
2021-10-22 00:00:00-04:00,107.30220641942476,108.14223913267834,105.44676208496094,105.44676208496094,6283000
2021-10-25 00:00:00-04:00,105.6036566968762,105.74212443666326,104.41284540312645,104.90209197998047,6667700
2021-10-26 00:00:00-04:00,106.1021384614284,106.43445822647445,104.9759444846348,105.40057373046875,4852300
2021-10-27 00:00:00-04:00,105.26210859089394,106.21290964776917,104.96671401941074,105.0036392211914,5394500
2021-10-28 00:00:00-04:00,104.92056210788941,107.09909265649637,104.80978650327737,107.0898666381836,5714300
2021-10-29 00:00:00-04:00,105.29904952850744,105.40982515040369,104.51440824100779,104.9574966430664,7118900
2021-11-01 00:00:00-04:00,104.84671988943715,105.54827764512608,104.63440172471378,105.34519958496094,4955700
2021-11-02 00:00:00-04:00,104.85594739607284,105.97291547802206,104.80979617196526,105.33596801757812,4479700
2021-11-03 00:00:00-04:00,104.7174653465468,105.32671349708677,104.06205893854053,105.24363708496094,6073000
2021-11-04 00:00:00-04:00,104.6528619286791,108.78838599110003,103.76667820101747,108.73300170898438,14682800
2021-11-05 00:00:00-04:00,109.08378672176208,110.33921550080765,107.3114191664375,108.74224090576172,8668100
2021-11-08 00:00:00-05:00,109.2868822323989,112.8500838059717,108.04991945914203,111.61312103271484,15776300
2021-11-09 00:00:00-05:00,111.92696734132952,113.79164444069521,110.93000792134573,112.41621398925781,10874100
2021-11-10 00:00:00-05:00,110.40382699848544,111.51156194394585,108.63145953706349,109.1114730834961,9046100
2021-11-11 00:00:00-05:00,110.08996004419392,111.20692087328179,108.74222200968883,109.10223388671875,6994000
2021-11-12 00:00:00-05:00,109.28686151147605,109.68379861802144,108.25297701372104,109.56379699707031,6947200
2021-11-15 00:00:00-05:00,110.14537147461003,110.440766088659,108.47454634915461,109.03764343261719,5157000
2021-11-16 00:00:00-05:00,108.64068999241744,109.27763035194765,108.1514433964152,109.00070190429688,5555100
2021-11-17 00:00:00-05:00,108.9268564945847,110.35767818937276,108.47453507941965,109.90534973144531,6391400
2021-11-18 00:00:00-05:00,110.74538150586193,114.05933924528834,110.58845467512437,113.90241241455078,13229700
2021-11-19 00:00:00-05:00,112.64699205551489,115.20400797287134,112.63775899338458,114.70552825927734,9071800
2021-11-22 00:00:00-05:00,114.00396587853442,118.24103297074073,113.73626341312126,115.15785217285156,16076100
2021-11-23 00:00:00-05:00,113.28392444614653,113.72701277072386,110.32997176366266,112.02849578857422,10984000
2021-11-24 00:00:00-05:00,110.77306795268095,111.5761752307322,109.29609512186427,111.42847442626953,6992600
