Date,Open,High,Low,Close,Volume
2021-09-23 00:00:00-04:00,286.8144515647207,288.7818804171432,285.54760475520084,287.495849609375,18604600
2021-09-24 00:00:00-04:00,286.2194826708354,287.72623226962907,284.9718196101101,287.29437255859375,14999000
2021-09-27 00:00:00-04:00,284.21366203503686,284.53035916304015,281.142522901756,282.322998046875,23571700
2021-09-28 00:00:00-04:00,278.12892262453175,279.0694657966121,271.36285777992146,272.1018371582031,43186200
2021-09-29 00:00:00-04:00,273.61826695321446,275.2209951886973,271.6124403531808,272.56256103515625,26353700
2021-09-30 00:00:00-04:00,274.20362889854306,276.2382457189751,270.27834846883263,270.5662841796875,32343600
2021-10-01 00:00:00-04:00,270.7582763645691,278.301748595393,269.96171554788884,277.4571838378906,30086300
2021-10-04 00:00:00-04:00,275.8256741827499,276.1615846612485,268.9636285015287,271.70843505859375,31350700
2021-10-05 00:00:00-04:00,272.6104927683687,278.70476619683035,272.6104927683687,277.1308288574219,24993000
2021-10-06 00:00:00-04:00,274.270845855537,281.80471044780717,274.0117300480355,281.3056335449219,28002600
2021-10-07 00:00:00-04:00,283.2922830435044,284.6935059183277,282.08304662293614,282.9755859375,20430500
2021-10-08 00:00:00-04:00,284.2904075857707,284.6935059183277,281.92948674808355,282.9755859375,17685700
2021-10-11 00:00:00-04:00,281.1232834858587,285.9698937714107,280.96011698698385,282.3805236816406,19298600
2021-10-12 00:00:00-04:00,283.44582055374815,283.541799129027,280.5762456707699,281.08489990234375,17974100
2021-10-13 00:00:00-04:00,283.0331881435553,285.30773721131357,281.6703624588803,284.3768005371094,23416300
2021-10-14 00:00:00-04:00,287.1599913093113,291.05648172385895,285.83556297646015,290.55743408203125,27262900
2021-10-15 00:00:00-04:00,290.16390256494424,292.1889420783388,288.4171921254101,291.9585876464844,25384800
2021-10-18 00:00:00-04:00,291.3444250695116,295.7975445356027,290.49986035476513,294.91461181640625,22729300
2021-10-19 00:00:00-04:00,295.93190452763184,296.8436278454899,294.8474080448137,295.8167419433594,17682100
2021-10-20 00:00:00-04:00,296.75728265313415,297.22756896603414,293.7821220408967,295.02978515625,16537100
2021-10-21 00:00:00-04:00,294.7994554629315,298.49438223529035,294.0220493838015,298.244873046875,16918100
2021-10-22 00:00:00-04:00,297.8993420062516,298.56155617287357,295.40404521926826,296.70928955078125,17449300
2021-10-25 00:00:00-04:00,296.90124058009036,296.939637875098,294.11803710740327,295.7207946777344,17554500
2021-10-26 00:00:00-04:00,298.4751122943795,299.8187243055198,296.1717732340612,297.6209411621094,28107300
2021-10-27 00:00:00-04:00,303.2738027325777,312.9670535510442,303.2738027325777,310.1550598144531,52588700
2021-10-28 00:00:00-04:00,311.2683843629812,311.786645375774,308.4179927254557,311.28759765625,26297900
2021-10-29 00:00:00-04:00,311.07636256657173,318.6294104720148,310.8556147805,318.26470947265625,34766000
2021-11-01 00:00:00-04:00,318.0152251584686,318.1399943940643,313.2261952874065,316.1053771972656,27073200
2021-11-02 00:00:00-04:00,317.0075812552724,320.02113959793417,316.7100680798578,319.7140197753906,26487100
2021-11-03 00:00:00-04:00,320.4529410895813,321.41266839400566,317.33382735020217,320.5489196777344,21500100
2021-11-04 00:00:00-04:00,319.48363531417436,322.98663410539643,316.2397523503642,322.8906555175781,23992200
2021-11-05 00:00:00-04:00,324.8773141787061,325.14603666479826,320.9520328371746,322.5259704589844,22570100
